message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=5.016593, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.994228281";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.016593, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.994155367";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.749075, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844076.981694919";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.028498, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.978418417";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.028498, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.978356595";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.762856, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844076.965610683";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.040403, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.961759974";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.040403, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.961627992";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.776636, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844076.949586081";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.052309, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.945933338";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.052309, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.945973845";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.790417, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844076.933633105";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.064214, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.930262750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.064214, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.929851321";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.804198, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844076.917692593";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.076119, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.913476127";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.076119, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.913476137";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.817978, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844076.901840249";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.088024, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.897613584";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.088024, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.897629278";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.831759, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844076.884983052";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.099929, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.881641412";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.099929, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.881654156";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.845539, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844076.869167423";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.111835, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.865544442";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.111835, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.865548910";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.859320, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844076.853359107";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.123740, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.849893085";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.123740, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.849918809";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.873100, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844076.837415674";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.135645, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.834397475";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.135645, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.834215308";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.886881, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844076.821428409";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.147550, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.817945038";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.147550, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.817562815";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.900661, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844076.805415624";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.159456, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.802562663";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.159456, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.802165833";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.914442, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844076.789511556";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.171361, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.785493458";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.171361, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.785441700";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.928222, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844076.774299201";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.183266, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.769743885";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.183266, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.769621487";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.942003, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844076.757542695";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.195171, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.753813828";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.195171, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.753701980";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.955783, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844076.741600089";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.207076, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.738084538";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.207076, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.737805692";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.969564, y=-0.028881])";"30";"turtlesim1.turtle1";"1696844076.725436302";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.218982, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.722077098";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.218982, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.721629216";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.983344, y=-0.025000])";"30";"turtlesim1.turtle1";"1696844076.709195809";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.230887, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.705682441";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.230887, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.705525623";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.242792, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.690358293";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.242792, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.690372199";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.254697, y=-0.029703])";"30";"turtlesim1.turtle2";"1696844076.673608962";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.254697, y=-0.029703])";"30";"turtlesim1.turtle3";"1696844076.673606246";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.266603, y=-0.016429])";"30";"turtlesim1.turtle3";"1696844076.658188800";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=5.266603, y=-0.016429])";"30";"turtlesim1.turtle2";"1696844076.658158191";"./src/turtle.cpp:update:260"
